total_num_groups 273
new_group 67
16699 -118.541 34.3547
16953 -118.538 34.2711
16902 -118.536 34.2715
16698 -118.526 34.3441
16903 -118.523 34.2733
16904 -118.521 34.2734
17247 -118.52 34.1793
16697 -118.515 34.3391
16696 -118.512 34.3444
17412 -118.608 34.1638
17413 -118.608 34.1493
17414 -118.601 34.141
17415 -118.599 34.1343
17546 -118.597 34.126
17547 -118.588 34.121
17548 -118.589 34.1067
17549 -118.59 34.1012
17550 -118.59 34.1007
17648 -118.599 34.0943
17649 -118.603 34.0884
17650 -118.597 34.0828
17845 -118.594 34.0793
17846 -118.587 34.0721
17847 -118.582 34.0592
17848 -118.581 34.0459
17849 -118.58 34.0459
17850 -118.564 34.0455
17969 -118.693 34.0402
17970 -118.677 34.0452
17971 -118.63 34.0441
17972 -118.62 34.0449
17973 -118.612 34.0439
17974 -118.599 34.0465
17975 -118.585 34.0453
18015 -118.544 34.0433
18016 -118.526 34.0348
new_group 59
8942 -118.743 37.8352
8947 -118.742 37.8196
9516 -118.742 37.5718
8941 -118.736 37.8344
8948 -118.735 37.8206
8940 -118.731 37.8355
8949 -118.728 37.8168
8939 -118.727 37.8604
8974 -118.726 37.6447
8973 -118.726 37.6474
8975 -118.725 37.6429
8972 -118.722 37.6509
8976 -118.722 37.6404
8971 -118.717 37.654
8938 -118.715 37.8802
9515 -118.715 37.5717
8970 -118.713 37.6581
8969 -118.712 37.6696
8950 -118.709 37.8397
8954 -118.699 37.8192
8951 -118.698 37.8465
8955 -118.697 37.8132
8953 -118.694 37.8348
8952 -118.694 37.8465
8956 -118.693 37.8053
8957 -118.692 37.7957
8968 -118.692 37.7065
9514 -118.69 37.561
8977 -118.688 37.6412
8958 -118.688 37.7923
8967 -118.681 37.7142
8978 -118.678 37.6377
8963 -118.678 37.7658
8966 -118.677 37.7202
8962 -118.677 37.7706
8959 -118.677 37.7896
8965 -118.675 37.734
8964 -118.674 37.7448
8960 -118.673 37.786
8961 -118.672 37.7826
9513 -118.67 37.558
8979 -118.667 37.6401
9512 -118.661 37.5579
8980 -118.649 37.6357
9511 -118.648 37.5543
10771 -118.734 36.9371
10772 -118.723 36.9407
10773 -118.684 36.9487
10774 -118.666 36.9535
10775 -118.654 36.9582
10776 -118.644 36.9611
10808 -118.669 36.7897
10809 -118.661 36.7909
10810 -118.641 36.7891
10918 -118.674 36.7955
10919 -118.677 36.7982
10920 -118.689 36.8021
10921 -118.713 36.8058
10922 -118.739 36.8054
new_group 110
12895 -118.814 35.8826
13160 -118.809 35.7178
12894 -118.802 35.8936
13161 -118.801 35.7218
12893 -118.796 35.8953
13162 -118.793 35.7207
12892 -118.787 35.8869
12891 -118.783 35.886
12890 -118.775 35.8861
13163 -118.773 35.7097
12889 -118.764 35.8933
12888 -118.76 35.895
13164 -118.757 35.7062
12887 -118.755 35.8946
13165 -118.748 35.7079
13166 -118.745 35.7098
12886 -118.743 35.886
13167 -118.742 35.7117
13168 -118.739 35.7122
13169 -118.729 35.718
12885 -118.729 35.8857
12884 -118.723 35.8844
13170 -118.717 35.7271
12883 -118.708 35.8724
13171 -118.706 35.7294
12882 -118.704 35.8722
12881 -118.698 35.878
13172 -118.689 35.7228
12880 -118.688 35.8814
13173 -118.685 35.7231
12879 -118.683 35.8822
13174 -118.68 35.73
13175 -118.67 35.7345
12841 -118.663 35.8871
12842 -118.661 35.8876
13048 -118.65 35.8758
13176 -118.648 35.738
13047 -118.647 35.8669
13046 -118.642 35.8633
13044 -118.633 35.8519
13045 -118.633 35.8592
13043 -118.632 35.8483
13177 -118.629 35.7386
13042 -118.624 35.8495
13041 -118.621 35.8486
13040 -118.618 35.8429
13178 -118.617 35.7367
13039 -118.614 35.8329
13179 -118.609 35.7441
13038 -118.609 35.8299
13037 -118.605 35.8291
13036 -118.601 35.8268
13035 -118.598 35.8259
13180 -118.591 35.7496
13034 -118.586 35.8194
13181 -118.584 35.7494
13033 -118.583 35.8134
13032 -118.583 35.8027
13182 -118.577 35.7438
13030 -118.575 35.7897
13031 -118.575 35.7936
13029 -118.573 35.784
13028 -118.57 35.7789
13183 -118.569 35.7448
13027 -118.562 35.7749
13023 -118.559 35.7501
13026 -118.559 35.7644
14089 -118.567 35.5675
14090 -118.572 35.5637
14091 -118.579 35.5639
14092 -118.583 35.5528
14093 -118.59 35.5489
14094 -118.611 35.5489
14095 -118.617 35.5346
14096 -118.621 35.5311
14097 -118.629 35.5294
14098 -118.64 35.5298
14099 -118.657 35.5264
14100 -118.666 35.5235
14101 -118.685 35.5102
14102 -118.692 35.4971
14103 -118.696 35.492
14104 -118.701 35.4887
14105 -118.705 35.488
14106 -118.708 35.479
14107 -118.716 35.4711
14108 -118.724 35.4717
14109 -118.732 35.4702
14110 -118.747 35.4774
14111 -118.753 35.4663
14112 -118.763 35.4609
14113 -118.773 35.4571
14114 -118.785 35.4437
14115 -118.789 35.4404
14116 -118.8 35.4359
14559 -118.568 35.3181
14560 -118.589 35.3087
14561 -118.594 35.302
14562 -118.614 35.2981
14563 -118.629 35.289
14564 -118.63 35.2885
14565 -118.649 35.2888
14566 -118.66 35.2864
14567 -118.666 35.2868
14568 -118.693 35.2738
14569 -118.701 35.2751
14570 -118.733 35.2894
14571 -118.76 35.2978
14572 -118.781 35.3125
14573 -118.796 35.3245
new_group 102
11439 -118.837 36.4856
11440 -118.836 36.4882
11437 -118.834 36.4762
11596 -118.834 36.4605
11438 -118.833 36.479
11441 -118.828 36.4923
11442 -118.822 36.4981
11595 -118.821 36.4515
11594 -118.813 36.4506
11443 -118.807 36.5104
11593 -118.806 36.4464
12183 -118.806 36.1411
12184 -118.806 36.1546
12185 -118.803 36.1819
11485 -118.802 36.6061
11444 -118.8 36.5148
11484 -118.8 36.605
11445 -118.798 36.516
11483 -118.795 36.6048
11482 -118.793 36.6057
11592 -118.789 36.4519
11446 -118.789 36.5158
11591 -118.786 36.4521
11454 -118.782 36.5509
11453 -118.781 36.5388
11455 -118.781 36.5548
11452 -118.78 36.5365
11447 -118.779 36.5204
11456 -118.778 36.5539
11476 -118.777 36.6092
11448 -118.775 36.5239
11457 -118.774 36.5508
11451 -118.774 36.5349
11449 -118.773 36.531
11475 -118.773 36.6074
11450 -118.772 36.5324
11458 -118.772 36.5503
11459 -118.771 36.5528
11590 -118.769 36.4429
11460 -118.769 36.5616
11474 -118.763 36.605
11461 -118.763 36.5696
11589 -118.76 36.4327
11462 -118.757 36.5724
11473 -118.755 36.605
11463 -118.753 36.5752
11464 -118.751 36.5798
11465 -118.749 36.5888
11588 -118.747 36.4335
11466 -118.746 36.5925
11472 -118.739 36.6074
11467 -118.737 36.598
11587 -118.736 36.4364
11471 -118.736 36.6068
11468 -118.735 36.6001
11470 -118.734 36.6058
11469 -118.734 36.6026
11586 -118.722 36.438
11585 -118.7 36.452
11584 -118.686 36.4553
11583 -118.673 36.4635
11582 -118.647 36.4679
11581 -118.637 36.4653
11580 -118.62 36.4554
11579 -118.61 36.4548
11578 -118.592 36.4508
11808 -118.575 36.4235
12186 -118.808 36.2016
12187 -118.814 36.2146
12188 -118.82 36.2203
12189 -118.834 36.229
12225 -118.801 36.143
12226 -118.784 36.139
12227 -118.778 36.1396
12228 -118.76 36.1515
12229 -118.71 36.1658
12230 -118.702 36.1652
12296 -118.817 36.1338
12297 -118.824 36.1275
12298 -118.827 36.1201
12299 -118.826 36.1091
12300 -118.827 36.1062
12301 -118.834 36.1026
11821 -118.525 36.3361
11820 -118.526 36.3483
11815 -118.553 36.3774
11818 -118.548 36.3728
11817 -118.551 36.3758
11816 -118.551 36.3769
11814 -118.554 36.3817
11822 -118.509 36.3377
11819 -118.529 36.3581
11813 -118.561 36.3904
11823 -118.506 36.3388
11812 -118.567 36.4029
11811 -118.57 36.4116
11824 -118.498 36.3394
11809 -118.573 36.4162
11810 -118.57 36.4146
11825 -118.481 36.3354
12613 -118.478 35.9808
12614 -118.494 35.9795
new_group 52
11481 -118.79 36.6101
11477 -118.779 36.6122
11486 -118.806 36.6123
11480 -118.787 36.6126
11478 -118.782 36.6136
11479 -118.785 36.6138
11767 -118.418 36.6179
11487 -118.808 36.6189
11488 -118.802 36.6341
11489 -118.801 36.6382
11768 -118.422 36.6389
11490 -118.802 36.6398
11491 -118.805 36.6432
11493 -118.818 36.6436
11492 -118.809 36.6439
11494 -118.821 36.6441
11769 -118.43 36.6451
11495 -118.824 36.6484
11770 -118.431 36.6494
11496 -118.831 36.6504
11497 -118.834 36.6534
11771 -118.428 36.6547
11498 -118.833 36.6573
11499 -118.831 36.661
11500 -118.831 36.6619
11502 -118.843 36.662
11503 -118.844 36.6623
11501 -118.833 36.6626
11504 -118.846 36.6638
11772 -118.419 36.669
11505 -118.849 36.6725
11506 -118.852 36.6835
11773 -118.403 36.6847
11507 -118.853 36.6865
11508 -118.855 36.6879
11509 -118.862 36.6892
11510 -118.863 36.6903
11774 -118.402 36.6919
11511 -118.861 36.6963
11515 -118.875 36.6964
11516 -118.876 36.6967
11512 -118.861 36.6993
11514 -118.864 36.7002
11513 -118.863 36.7002
11517 -118.879 36.7017
11871 -118.876 36.4542
11872 -118.86 36.4627
11436 -118.849 36.4635
12190 -118.847 36.2321
12302 -118.844 36.103
12303 -118.855 36.1049
12304 -118.859 36.1041
new_group 83
16581 -118.892 34.3951
16888 -118.887 34.2796
17219 -118.887 34.1775
17218 -118.883 34.1785
16870 -118.882 34.2873
16867 -118.882 34.3163
16869 -118.878 34.2948
16868 -118.878 34.2984
16859 -118.877 34.2841
17217 -118.876 34.1802
17216 -118.874 34.1794
17212 -118.866 34.1795
16580 -118.866 34.3977
16802 -118.865 34.2895
17228 -118.857 34.1766
17213 -118.857 34.1861
17161 -118.855 34.1897
17137 -118.855 34.2071
17136 -118.855 34.2009
17162 -118.855 34.1909
16801 -118.855 34.2981
17003 -118.854 34.2697
17236 -118.854 34.1756
16800 -118.853 34.2995
17078 -118.853 34.2185
17077 -118.852 34.2191
16799 -118.846 34.3023
17004 -118.843 34.2579
17002 -118.84 34.2513
16579 -118.838 34.4022
17268 -118.837 34.1609
16798 -118.835 34.3034
16797 -118.825 34.3026
17001 -118.821 34.2547
16578 -118.813 34.4016
17000 -118.811 34.2574
17342 -118.809 34.1496
16796 -118.802 34.2942
16577 -118.799 34.405
16951 -118.797 34.2633
16948 -118.79 34.2643
16576 -118.788 34.4097
16946 -118.786 34.2649
16795 -118.785 34.2896
16939 -118.778 34.2659
16575 -118.773 34.4076
16794 -118.771 34.2895
17341 -118.764 34.1442
16940 -118.761 34.2774
16793 -118.758 34.291
16574 -118.757 34.4069
16791 -118.753 34.2905
16790 -118.746 34.2899
16573 -118.743 34.4073
17340 -118.74 34.1406
16572 -118.733 34.4113
16875 -118.728 34.2901
16571 -118.726 34.4096
17339 -118.723 34.1405
16570 -118.719 34.4094
16569 -118.716 34.4078
17338 -118.716 34.1415
16568 -118.712 34.4072
17337 -118.707 34.1497
16876 -118.707 34.2882
16567 -118.704 34.4096
17336 -118.703 34.1525
17343 -118.825 34.1551
17909 -118.835 34.0289
17910 -118.86 34.0409
17911 -118.873 34.0444
17932 -118.833 34.0269
17960 -118.817 34.0205
17961 -118.811 34.0223
17962 -118.802 34.0233
17963 -118.784 34.0302
17964 -118.766 34.0322
17965 -118.758 34.0365
17966 -118.753 34.0374
17967 -118.712 34.0375
17968 -118.703 34.0396
17985 -118.819 34.0197
17986 -118.825 34.02
new_group 77
11775 -118.407 36.7028
11776 -118.412 36.7074
11777 -118.429 36.7091
11518 -118.895 36.7142
11520 -118.902 36.7144
11519 -118.897 36.7149
11524 -118.924 36.7153
11523 -118.916 36.7168
11521 -118.906 36.7169
11526 -118.947 36.717
11522 -118.908 36.7171
11525 -118.932 36.7176
11778 -118.438 36.7184
11527 -118.951 36.7186
10982 -118.954 36.7238
10981 -118.956 36.727
11779 -118.445 36.7273
10980 -118.959 36.7282
11780 -118.446 36.7323
11781 -118.444 36.7417
11782 -118.441 36.7518
10976 -118.961 36.7531
10975 -118.958 36.7568
10974 -118.957 36.7591
10973 -118.955 36.7674
10972 -118.956 36.7704
10971 -118.957 36.7731
10970 -118.962 36.7804
10969 -118.962 36.7843
10968 -118.96 36.7878
10967 -118.943 36.8012
10966 -118.938 36.8038
10965 -118.929 36.8041
10964 -118.925 36.8048
10923 -118.746 36.8065
10963 -118.919 36.8072
10924 -118.752 36.8097
10925 -118.758 36.8115
10927 -118.777 36.8117
10926 -118.766 36.8121
10941 -118.832 36.8121
10929 -118.795 36.8124
10962 -118.914 36.8129
10930 -118.797 36.8131
10928 -118.786 36.8134
10940 -118.829 36.8137
10961 -118.911 36.8141
10935 -118.818 36.8145
10936 -118.821 36.8147
10934 -118.812 36.8154
10933 -118.806 36.8154
10931 -118.8 36.8154
10932 -118.803 36.8161
10939 -118.829 36.8176
10942 -118.844 36.8178
10937 -118.825 36.8179
10938 -118.827 36.8186
10950 -118.88 36.8191
10960 -118.908 36.8194
10951 -118.882 36.8198
10949 -118.878 36.8201
10952 -118.882 36.8207
10953 -118.891 36.821
10943 -118.852 36.8226
10944 -118.854 36.8233
10945 -118.86 36.8238
10946 -118.863 36.8261
11861 -118.957 36.3731
11862 -118.948 36.3719
11863 -118.944 36.3728
11864 -118.937 36.3782
11865 -118.935 36.3936
11866 -118.933 36.401
11867 -118.923 36.4087
11868 -118.915 36.4166
11869 -118.894 36.445
11870 -118.889 36.449
new_group 105
15581 -118.792 34.7566
15564 -118.717 34.7629
15554 -118.734 34.7629
15553 -118.722 34.7631
15550 -118.736 34.7631
15563 -118.71 34.7641
15551 -118.749 34.7648
15585 -118.798 34.7654
15582 -118.786 34.7664
15583 -118.784 34.768
15584 -118.799 34.7707
15562 -118.684 34.7727
15533 -118.791 34.773
15531 -118.783 34.7732
15525 -118.8 34.7735
15532 -118.786 34.7737
15552 -118.764 34.7754
15561 -118.666 34.7814
15560 -118.658 34.7817
15558 -118.591 34.7822
15559 -118.623 34.7823
15526 -118.817 34.7885
15527 -118.833 34.7971
15528 -118.844 34.802
15529 -118.869 34.809
15457 -118.879 34.8123
15530 -118.874 34.8126
15506 -118.894 34.813
15501 -119.004 34.8168
15505 -118.921 34.8198
15502 -118.983 34.8208
15504 -118.946 34.822
15503 -118.96 34.8222
15500 -119.009 34.8223
15456 -118.864 34.8322
15455 -118.861 34.8403
15454 -118.862 34.8469
15453 -118.864 34.8526
15452 -118.88 34.8706
15451 -118.899 34.8857
15450 -118.917 34.8974
15449 -118.921 34.9024
15448 -118.924 34.9168
15447 -118.922 34.92
15446 -118.928 34.9422
15878 -118.717 34.756
15879 -118.711 34.7423
15880 -118.698 34.7473
15881 -118.688 34.7476
15882 -118.676 34.7446
15883 -118.644 34.7344
15884 -118.634 34.7322
15885 -118.626 34.7334
15886 -118.622 34.7353
15887 -118.6 34.7332
15888 -118.593 34.7262
15889 -118.565 34.7104
15890 -118.538 34.7059
15891 -118.525 34.7005
15892 -118.467 34.683
15893 -118.458 34.6782
15894 -118.444 34.6749
15895 -118.424 34.6712
15896 -118.41 34.672
15897 -118.396 34.6708
15898 -118.382 34.662
15899 -118.379 34.6565
15900 -118.374 34.6492
15901 -118.368 34.6451
15902 -118.333 34.63
15903 -118.32 34.6294
15904 -118.259 34.6077
15905 -118.248 34.602
16319 -118.604 34.4442
16320 -118.605 34.4476
16321 -118.612 34.4627
16322 -118.615 34.4725
16323 -118.614 34.4812
16324 -118.612 34.4875
16325 -118.659 34.55
16326 -118.677 34.567
16327 -118.701 34.5835
16328 -118.707 34.5905
16329 -118.717 34.6058
16330 -118.721 34.6108
16331 -118.724 34.6176
16332 -118.737 34.6246
16333 -118.75 34.6405
16334 -118.757 34.6585
16335 -118.763 34.6646
16336 -118.776 34.6737
16337 -118.781 34.6855
16338 -118.782 34.7002
16339 -118.787 34.7109
16340 -118.791 34.7531
16494 -118.587 34.4269
16495 -118.591 34.4347
16496 -118.596 34.4392
16500 -118.489 34.4269
16501 -118.493 34.4263
16502 -118.498 34.4245
16521 -118.459 34.4234
16522 -118.462 34.4243
16523 -118.471 34.4264
16524 -118.487 34.4274
new_group 67
15095 -118.945 35
15094 -118.957 35.0405
14889 -118.959 35.0429
14877 -118.978 35.0603
14890 -119.004 35.1956
14667 -119.006 35.2059
14664 -119.008 35.2107
14663 -119.01 35.2223
14758 -118.58 35.2393
14759 -118.588 35.2452
14668 -119.005 35.2486
14760 -118.592 35.2492
14669 -119.003 35.2513
14662 -119.021 35.2529
14761 -118.618 35.265
14600 -118.853 35.2664
14602 -118.912 35.2668
14604 -118.933 35.267
14601 -118.895 35.267
14597 -119.003 35.267
14596 -119.024 35.267
14603 -118.916 35.2674
14762 -118.665 35.2677
14763 -118.681 35.2724
14598 -119.004 35.2915
14599 -119.003 35.3078
14400 -119.005 35.3146
14401 -119.005 35.3192
14388 -119.006 35.3279
14574 -118.838 35.3324
14576 -118.874 35.34
14575 -118.869 35.3408
14577 -118.885 35.3449
14578 -118.904 35.347
14579 -118.914 35.3475
14580 -118.915 35.3565
14314 -118.917 35.3578
14304 -118.942 35.3631
14303 -118.959 35.3649
14302 -118.972 35.3663
14300 -118.995 35.3688
14272 -118.902 35.3798
14157 -118.971 35.3976
14271 -118.877 35.4001
14134 -118.967 35.4024
14270 -118.86 35.4072
14120 -118.857 35.4102
14119 -118.849 35.411
14129 -118.857 35.4118
14071 -118.955 35.4162
14128 -118.857 35.4169
14118 -118.824 35.4196
14127 -118.853 35.4247
14117 -118.814 35.4247
14072 -118.928 35.4272
14126 -118.854 35.4323
14073 -118.923 35.4332
14042 -119.024 35.4352
14122 -118.884 35.4365
14123 -118.872 35.4366
14121 -118.892 35.4373
14125 -118.86 35.4382
14124 -118.866 35.4392
14077 -118.901 35.4429
14006 -119.025 35.4441
14074 -118.922 35.4447
14075 -118.917 35.4473
new_group 67
14076 -118.91 35.4483
13956 -119.025 35.4649
13957 -119.022 35.4697
13958 -119.008 35.4834
13959 -118.995 35.4981
13960 -118.985 35.5063
13961 -118.98 35.5169
13962 -118.977 35.5263
13963 -118.966 35.5278
13964 -118.961 35.5339
13965 -118.958 35.5481
13966 -118.956 35.5633
13967 -118.96 35.5832
13968 -118.957 35.5901
13969 -118.951 35.601
13501 -119.021 35.6241
13499 -118.987 35.6255
13970 -118.943 35.6257
13498 -118.982 35.6267
13500 -118.996 35.6279
13497 -118.972 35.6324
13496 -118.954 35.6328
13399 -118.943 35.6362
13400 -118.943 35.6396
13401 -118.935 35.6519
13402 -118.911 35.6715
13403 -118.904 35.6746
13404 -118.896 35.6811
13405 -118.888 35.6835
13406 -118.865 35.6966
13407 -118.856 35.6986
13408 -118.846 35.6999
13409 -118.838 35.7039
13157 -118.836 35.7062
13158 -118.83 35.712
13184 -118.849 35.7138
13159 -118.82 35.7162
13185 -118.859 35.7181
13186 -118.857 35.7282
13187 -118.862 35.7348
13188 -118.872 35.7408
13192 -118.957 35.7434
13190 -118.921 35.7436
13189 -118.888 35.7438
13191 -118.929 35.7456
13194 -118.99 35.7491
13193 -118.97 35.7503
13195 -119.01 35.7512
13196 -119.027 35.7619
12945 -118.832 35.806
12946 -118.838 35.8071
12947 -118.841 35.8091
12948 -118.846 35.8182
12949 -118.857 35.8213
12950 -118.869 35.8512
12951 -118.874 35.8544
12952 -118.883 35.8632
12953 -118.892 35.8681
12954 -118.902 35.8765
12955 -118.907 35.8789
12896 -118.822 35.8796
12897 -118.829 35.8811
12956 -118.912 35.883
12957 -118.916 35.8894
12902 -118.89 35.892
12898 -118.846 35.8921
12900 -118.872 35.8927
new_group 80
12816 -118.992 35.8927
12903 -118.913 35.8929
12901 -118.876 35.8931
12899 -118.865 35.8933
12817 -118.926 35.8934
12815 -119.036 35.8935
12806 -118.918 35.8939
12814 -119.039 35.8946
12794 -119.043 35.8948
12805 -118.92 35.899
12804 -118.926 35.9147
13134 -118.488 35.9201
13133 -118.491 35.9254
12803 -118.934 35.9268
13132 -118.491 35.9286
13131 -118.484 35.9333
13130 -118.482 35.9388
13129 -118.476 35.9471
12853 -118.617 35.9507
12854 -118.612 35.951
12852 -118.626 35.9543
13128 -118.478 35.9572
13127 -118.476 35.9602
12793 -119.041 35.9622
12855 -118.563 35.9674
13126 -118.476 35.9682
12802 -118.964 35.9704
13125 -118.482 35.9734
12792 -119.041 35.9735
12856 -118.541 35.9735
12858 -118.511 35.9745
12857 -118.534 35.975
12859 -118.497 35.9792
12801 -118.98 35.9856
12800 -118.982 35.9911
12799 -118.983 36.0021
12790 -119.044 36.0097
12798 -118.981 36.0161
12797 -118.981 36.0211
12796 -118.984 36.0245
12795 -119.009 36.0246
12353 -118.94 36.0441
12354 -118.957 36.0446
12337 -119.013 36.0514
12336 -118.915 36.0518
12355 -118.982 36.0518
12323 -119.015 36.0644
12322 -119.015 36.065
12335 -118.897 36.0654
12319 -119.044 36.0689
12317 -118.896 36.0693
12321 -119.018 36.0733
12318 -119.036 36.0767
12316 -118.893 36.0803
12306 -118.892 36.0817
12291 -119.028 36.0832
12305 -118.888 36.0863
12191 -118.885 36.2341
12192 -118.889 36.2364
12193 -118.906 36.2632
12198 -118.999 36.2714
12199 -119.033 36.2721
12195 -118.934 36.2734
12194 -118.922 36.274
12197 -118.957 36.2804
12200 -119.042 36.2806
12196 -118.947 36.281
12851 -118.637 35.9452
12850 -118.651 35.9297
12849 -118.653 35.9253
13135 -118.483 35.9142
12848 -118.655 35.9164
12844 -118.656 35.9031
12845 -118.658 35.9042
12847 -118.667 35.9128
12843 -118.656 35.8978
12846 -118.667 35.9075
13502 -119.027 35.624
13503 -119.038 35.6363
13504 -119.043 35.6408
new_group 54
11038 -119.049 36.746
11409 -119.044 36.6171
11039 -119.041 36.7408
11408 -119.035 36.6168
11040 -119.033 36.7422
11041 -119.029 36.7411
11407 -119.025 36.6181
11042 -119.024 36.7366
11406 -119.021 36.6204
11399 -119.02 36.6719
11397 -119.02 36.6811
11396 -119.019 36.6852
11395 -119.018 36.6887
11400 -119.017 36.6572
11398 -119.017 36.677
11401 -119.015 36.652
11394 -119.015 36.6931
11405 -119.014 36.6318
11402 -119.013 36.6492
11404 -119.012 36.6388
11393 -119.012 36.6947
11403 -119.012 36.647
11043 -119.009 36.7229
11392 -119.007 36.6961
11391 -119.006 36.7025
11390 -119.005 36.7039
11389 -118.995 36.7086
11044 -118.994 36.7197
11388 -118.993 36.7109
11056 -118.992 36.724
11387 -118.992 36.7125
11055 -118.991 36.7247
11054 -118.989 36.7238
11053 -118.983 36.7176
11052 -118.978 36.714
11051 -118.975 36.7131
11046 -118.968 36.7203
11047 -118.967 36.7173
11045 -118.966 36.7214
10978 -118.966 36.7483
10979 -118.966 36.7458
11048 -118.965 36.7166
10977 -118.965 36.7501
11050 -118.965 36.7146
11049 -118.964 36.715
11852 -119.048 36.3524
11853 -119.036 36.3622
11854 -119.031 36.3687
11855 -119.026 36.3797
11856 -119.019 36.386
11857 -119.012 36.3884
